track_name,artist_name,track_popularity,track_duration_ms,explicit,artist_popularity,artist_followers,primary_genre,release_year,album_type,track_duration_min,popularity_category,true_hit,predicted_hit,similarity_to_popular_song
Loca por Ti,Shakira,22.0,221746.0,False,85.0,39777995.0,Latin Pop,2014,album,3.7,Low,0,1,0.13480090739849607
Location,Khalid,77.0,219080.0,False,82.0,16946293.0,Unknown,2017,album,3.65,High,1,1,0.1020056185926576
Locked Away (feat. Adam Levine),R. City,69.0,227380.0,False,63.0,226437.0,Unknown,2015,album,3.79,High,1,0,0.28431444873504474
Locked Eyes,Casual Sex,0.0,147600.0,False,37.0,9183.0,Unknown,2022,single,2.46,Low,0,0,0.5950306806694676
Locked Up,Akon,63.0,235066.0,True,82.0,6007512.0,Unknown,2006,album,3.92,High,0,1,0.07754954808882714
Locked out of Heaven,Bruno Mars,71.0,233565.5,False,89.5,75464822.0,Unknown,2012,album,3.89,High,1,1,0.1719329929380489
Loft Music,The Weeknd,50.0,363057.0,True,94.0,112995439.0,Unknown,2012,album,6.05,Medium,0,1,0.2922947058937474
Loki,Jared Moreno Luna,0.0,200614.0,False,31.0,5704.0,Unknown,2021,single,3.34,Low,0,0,0.6563732517096317
Loki Green Theme,Natalie Holt,50.0,144761.0,False,45.0,39279.0,Soundtrack,2021,album,2.41,Medium,0,0,0.4877512691889794
Lolita,Lana Del Rey,58.0,220040.0,False,88.0,51773650.0,Unknown,2012,album,3.67,Medium,0,1,0.1466797032418662
Lollapalooza,Daya Blaze,0.0,198120.0,False,1.0,0.0,Unknown,2025,single,3.3,Low,0,0,1.1762450577882784
London,James Newton Howard,49.0,158613.0,False,62.0,412983.0,Soundtrack,2006,album,2.64,Medium,0,0,0.2788048371545413
London Boy,Taylor Swift,71.0,190240.0,False,100.0,145396321.0,Unknown,2019,album,3.17,High,1,1,0.2365007683027409
London Bridge,Fergie,55.0,208093.0,True,68.0,6156460.0,Unknown,2006,single,3.47,Medium,0,0,0.19305220518429544
Lone Survivor,Steve Jablonsky,39.0,217997.0,False,57.0,218503.0,Soundtrack,2013,album,3.63,Medium,0,0,0.33601418594455174
Lonely,Noah Cyrus,61.0,144377.0,False,72.0,2069532.0,Unknown,2020,album,2.41,High,0,0,0.16551625907734221
Lonely (with benny blanco),Justin Bieber,68.0,149243.0,True,91.0,85042397.0,Unknown,2021,album,2.49,High,1,1,0.1829502198691602
Lonely Boy,The Black Keys,68.0,193653.0,False,68.0,4138562.0,Blues Rock,2011,album,3.23,High,1,0,0.19017576868618954
Lonely Day,System Of A Down,82.0,167906.0,False,80.0,13976718.0,Nu Metal,2005,album,2.8,High,1,1,0.10656709917910576
Lonely Gun,Cyn,32.0,157615.0,False,36.0,100154.0,Unknown,2020,compilation,2.63,Medium,0,0,0.5462064072148194
Lonely Star,The Weeknd,51.0,349032.0,True,93.0,112918137.0,Unknown,2012,album,5.82,Medium,0,1,0.27712553354865754
Lonely Together,Sickick,55.0,156582.0,False,64.0,1211803.0,Unknown,2025,single,2.61,Medium,0,0,0.24190413433684096
Lonely Together (feat. Rita Ora),Avicii,46.0,181812.0,False,79.0,23434221.0,Edm,2017,single,3.03,Medium,0,1,0.12937351058983745
Long Hard Road Out Of Hell,Marilyn Manson,40.0,261160.0,False,71.0,4969994.0,Industrial Metal,2004,compilation,4.35,Medium,0,0,0.18220581359642293
Long Snake Moan,PJ Harvey,39.0,315240.0,False,57.0,1200822.0,Art Pop,1995,album,5.25,Medium,0,0,0.34234124216087847
Long Time - Intro,Playboi Carti,75.0,211773.0,True,86.0,15026799.0,Rage Rap,2018,album,3.53,High,1,1,0.0805376478290365
Long Way 2 Go,Cassie,80.0,220639.0,False,66.0,1897453.0,Unknown,2006,album,3.68,High,1,0,0.21530467521540406
Longest Time,Precedence,31.0,194944.0,True,17.0,266.0,Unknown,2020,single,3.25,Medium,0,0,0.8632630549105837
Look After You,The Fray,82.0,266773.0,False,73.0,4290197.0,Unknown,2005,album,4.45,High,1,0,0.1683777278252285
Look Alive (feat. Drake),BlocBoy JB,31.0,181263.0,True,53.0,1434795.5,Unknown,2018,single,3.02,Medium,0,0,0.3438185583887769
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,72.0,222586.0,True,87.0,28338976.0,R&B,2011,album,3.71,High,1,1,0.1162505338883742
Look At Me!,XXXTENTACION,76.0,126345.0,True,83.0,51719064.0,Emo Rap,2017,single,2.11,High,1,1,0.17161161462357036
Look Back at It,A Boogie Wit da Hoodie,76.0,179449.0,True,77.0,8987309.0,Melodic Rap,2018,album,2.99,High,1,1,0.11317750704972969
Look Outside,Nat & Alex Wolff,20.0,176400.0,False,35.0,67673.0,Unknown,2015,compilation,2.94,Low,0,0,0.561541585919063
Look What You Made Me Do,Taylor Swift,78.0,211853.0,False,100.0,145443567.0,Unknown,2017,album,3.53,High,1,1,0.23750233696391965
Look What You've Done,Dybbukk,48.0,87189.0,True,59.0,106672.0,Unknown,2023,single,1.45,Medium,0,0,0.36347031963954624
Lookalike,Conan Gray,62.0,220866.0,False,79.0,12430671.0,Unknown,2018,single,3.68,High,0,1,0.10948180786763752
Looking For,Johnning,39.0,194306.0,False,51.0,43226.0,Unknown,2024,single,3.24,Medium,0,0,0.4296691391168709
Looking For You,Lil Peep,49.0,198053.0,True,82.0,15684530.0,Emo Rap,2024,single,3.3,Medium,0,1,0.09362548287521527
Looking Out for You,Joy Again,38.0,179499.0,False,58.0,472372.5,Unknown,2016,single,2.99,Medium,0,0,0.3098207817679444
Lord Shimura,Ilan Eshkeri,36.0,135040.0,False,48.0,30694.0,Soundtrack,2020,album,2.25,Medium,0,0,0.4709379657948308
Lord's Hall Swadian - Mount and Blade Original Video Game Soundtrack,Jesse Hopkins,32.0,125839.0,False,27.0,3432.0,Medieval,2008,single,2.1,Medium,0,0,0.7099818874363982
Lose Control,Besomage,3.0,145528.0,False,50.0,12548.0,Unknown,2024,single,2.43,Low,0,0,0.4806145692719066
Lose Control,Teddy Swims,89.0,210688.0,False,83.0,5670437.0,Unknown,2023,album,3.51,High,1,1,0.05148156795834057
Lose My Mind (feat. Doja Cat) [From F1® The Movie],Don Toliver,83.0,209051.0,False,85.0,7465428.0,Unknown,2025,single,3.48,High,1,1,0.047984289511645704
Lose Myself Tonight,TØRISMAD,30.0,139800.0,False,29.0,378.0,Hypertechno,2024,single,2.33,Low,0,0,0.7602843794794165
Lose Somebody,Kygo,61.0,199549.0,False,76.0,8669911.0,Tropical House,2020,album,3.33,High,0,1,0.12001013030745188
Lose You,Sam Smith,30.0,190243.0,False,81.0,26278854.0,Soft Pop,2023,album,3.17,Low,0,1,0.1223388919953088
Lose You - Live From The Royal Albert Hall,Sam Smith,27.0,217500.0,False,81.0,26275803.0,Soft Pop,2023,album,3.62,Low,0,1,0.12565693123726163
Lose You To Love Me,Selena Gomez,51.5,206458.0,False,81.0,53263892.0,Unknown,2020,album,3.44,Medium,0,1,0.15681705418556155
Lose Yourself,Eminem,73.5,323546.0,True,88.0,104539036.0,Rap,2014,compilation,5.39,High,1,1,0.24451799016419376
Losers,The Weeknd,58.0,281146.0,True,93.0,112918137.0,Unknown,2015,album,4.69,Medium,0,1,0.2233692354273068
Losers (Feat. Jelly Roll),Post Malone,70.0,209038.0,False,85.0,47716988.0,Unknown,2024,album,3.48,High,1,1,0.14086871222090674
Losin Control,Russ,73.0,237506.0,True,72.0,5508290.0,Unknown,2017,album,3.96,High,1,0,0.16157949416899853
Losing My Religion,R.E.M.,1.0,268426.0,False,72.0,5365848.0,Jangle Pop,1991,album,4.47,Low,0,0,0.1786626849650033
Lost,Frank Ocean,2.0,234093.0,True,84.0,20293960.0,Unknown,2012,album,3.9,Low,0,1,0.10987412112940771
Lost,Linkin Park,69.0,199342.0,False,88.0,31785695.0,Nu Metal,2023,single,3.32,High,1,1,0.11719076696796349
Lost,TOMMYANDMARY,20.0,183160.0,False,8.0,1117.0,Unknown,2017,single,3.05,Low,0,0,0.8990883222574568
Lost Boy,Ruth B.,69.0,276066.0,False,69.0,4465726.0,Unknown,2017,album,4.6,High,1,0,0.2085091445956348
Lost Control,2 VIVE,23.0,140538.0,False,31.0,1866.0,Slap House,2021,single,2.34,Low,0,0,0.6926529277366763
Lost In Japan,Shawn Mendes,35.0,201200.0,False,81.0,45700057.0,Unknown,2018,album,3.35,Medium,0,1,0.14881294361863945
Lost In Your Light (feat. Miguel),Dua Lipa,55.0,203769.0,False,85.0,46891061.0,Pop,2017,album,3.4,Medium,0,1,0.13928032433391985
Lost It To Trying - Paper Towns Mix,Son Lux,38.0,246093.0,False,49.0,340030.0,Unknown,2015,compilation,4.1,Medium,0,0,0.40540035731023444
Lost Stars,Adam Levine,56.0,267853.0,False,71.0,1063656.0,Unknown,2015,album,4.46,Medium,0,0,0.19623493314331308
Lost The Game,Two Feet,58.0,171733.0,True,67.0,2177376.0,Unknown,2020,album,2.86,Medium,0,0,0.20379079483771206
Lost Without You,Freya Ridings,67.0,225853.0,False,59.0,494479.0,Unknown,2019,album,3.76,High,1,0,0.3016633702582127
Lost at Sea,Rob Grant,49.0,187906.0,False,39.0,49536.0,Unknown,2023,album,3.13,Medium,0,0,0.5311675628771432
Lost but Won,Hans Zimmer,0.0,376520.0,False,77.0,4777574.0,Soundtrack,2013,album,6.28,Low,0,1,0.25465450800409717
Lost in Translation,The Neighbourhood,56.0,190226.0,False,83.0,21591569.0,Unknown,2020,album,3.17,Medium,0,1,0.10416401319881993
Lost in the Fire (feat. The Weeknd),Gesaffelstein,80.0,202093.0,True,70.0,1264476.0,Unknown,2019,album,3.37,High,1,0,0.17893760904344147
Lotta True Crime,Penelope Scott,63.0,202319.0,True,58.0,1293252.0,Unknown,2020,album,3.37,High,0,0,0.29510768544717264
Louise,TV Girl,69.0,194453.0,False,80.0,12560191.0,Unknown,2014,album,3.24,High,1,1,0.09703752894533392
Lounge Act,Nirvana,32.0,156426.0,True,81.0,23384088.0,Grunge,1991,album,2.61,Medium,0,1,0.12648718858644606
Lounge Act - Boombox Rehearsals,Nirvana,19.0,156280.0,False,81.0,23398010.0,Grunge,1991,album,2.6,Low,0,1,0.126808487674724
Lounge Act - Devonshire Mix,Nirvana,28.0,156026.0,False,81.0,23398010.0,Grunge,1991,album,2.6,Low,0,1,0.126808487674724
Love,Lana Del Rey,67.0,272742.0,False,88.0,51847587.0,Unknown,2017,album,4.55,High,1,1,0.174880016491606
Love & Validation - Single Edit,Boys Noize,18.0,240000.0,False,57.0,312847.0,Electro House,2021,single,4.0,Low,0,0,0.3318412232463772
Love @ First Sound,Ollie Twist,21.0,240398.0,True,17.0,106.0,Unknown,2024,single,4.01,Low,0,0,0.8945655314420432
Love Again,Dua Lipa,57.0,258004.0,False,85.0,46886554.0,Pop,2020,album,4.3,Medium,0,1,0.16088710985137075
Love Again,Kenzo Cregan,38.0,194545.0,False,27.0,3666.0,Unknown,2025,single,3.24,Medium,0,0,0.7027212846268485
Love Again,Rae Morris,46.0,235253.0,False,41.0,71857.0,Art Pop,2015,album,3.92,Medium,0,0,0.5073404252015765
Love Bomb,Grinderman,0.0,266280.0,False,38.0,133984.0,Garage Rock,2007,album,4.44,Low,0,0,0.5282155444470189
Love Buzz - Live At The Paramount,Nirvana,24.0,214480.0,False,81.0,23384088.0,Grunge,1991,album,3.57,Low,0,1,0.11957209373263333
Love Come Back,Daniel Lanois,41.0,223786.0,False,47.0,79354.0,Unknown,2019,compilation,3.73,Medium,0,0,0.4497972155497597
Love Crazy - Stash Konig Remix,MisterNez,31.0,195692.0,False,18.0,200.0,Unknown,2025,single,3.26,Medium,0,0,0.8641855600691748
Love Don't Cost a Thing,Jennifer Lopez,66.0,221226.0,False,74.0,13708054.0,Unknown,2001,album,3.69,High,0,0,0.1525111800114225
Love Drought,Beyoncé,66.0,237440.0,False,84.0,41176723.0,Unknown,2016,album,3.96,High,0,1,0.1447754150500331
Love From U,Ericovich,26.0,112515.0,False,41.0,11036.0,Nightcore,2024,single,1.88,Low,0,0,0.5629311930064581
Love Game,Eminem,34.0,296953.0,True,88.0,104517308.0,Rap,2013,album,4.95,Medium,0,1,0.22304888870882722
Love Hangover (feat. Dominic Fike),JENNIE,70.0,180129.0,True,81.0,12332537.0,K-Pop,2025,single,3.0,High,1,1,0.09125095004173672
Love Hurts (feat. Travis Scott),Playboi Carti,65.0,180560.0,True,86.0,15026799.0,Rage Rap,2018,album,3.01,High,0,1,0.07938501766393548
Love In The Dark,Adele,76.5,285935.0,False,83.0,66720283.5,Soft Pop,2015,album,4.77,High,1,1,0.19945440701881068
Love Is A Game,Adele,61.0,403044.0,False,83.0,66705650.0,Soft Pop,2021,album,6.72,High,0,1,0.31224554164733426
Love Is A Long Road,Tom Petty,66.0,247600.0,False,68.0,2969744.0,Classic Rock,1989,album,4.13,High,0,0,0.2021642328470471
Love Is All Around,MarchY,47.0,171545.0,False,37.0,794.0,Unknown,2022,single,2.86,Medium,0,0,0.6714110928902218
Love Is Beautifully Painful - Ghost Duet Version,Darkrose,0.0,165000.0,True,32.0,7211.0,Unknown,2023,single,2.75,Low,0,0,0.6424198849087059
Love Is Stronger Than Justice (The Munificent Seven),Sting,40.0,311040.0,False,71.0,3857056.0,Soft Rock,1993,album,5.18,Medium,0,0,0.2187575760025486
Love Is Stronger Than Pride,Sade,57.0,258226.0,False,77.0,5111573.0,Unknown,1994,compilation,4.3,Medium,0,1,0.1304361929982845
Love Is a Bitch,Two Feet,73.0,181466.0,True,67.0,2177177.0,Unknown,2017,single,3.02,High,1,0,0.20239507605028323
Love It If We Made It,The 1975,66.0,252925.0,True,76.0,7959873.0,Unknown,2018,album,4.22,High,0,1,0.1400630022915248
Love Lies,Khalid,73.0,201707.0,True,82.0,16943442.0,Unknown,2018,single,3.36,High,1,1,0.09744530771252258
Love Lockdown,Kanye West,64.0,270306.0,False,89.0,31038851.0,Rap,2008,album,4.51,High,0,1,0.15241911722174284
Love Me,Katy Perry,45.0,232675.0,False,83.0,38400585.0,Pop,2013,album,3.88,Medium,0,1,0.14164254339852467
Love Me,Lil Wayne,43.0,254246.5,True,86.0,17935857.0,Rap,2013,album,4.24,Medium,0,1,0.1158932363663868
Love Me,RealestK,62.0,207546.0,False,56.0,473107.0,Unknown,2022,single,3.46,High,0,0,0.3284628986813817
Love Me Again,John Newman,71.5,239894.0,False,68.0,821080.5,Unknown,2013,album,4.0,High,1,0,0.21350282828023315
Love Me Harder,Ariana Grande,67.0,236087.0,False,90.0,107382053.5,Pop,2014,album,3.93,High,1,1,0.19133121636172978
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,45.5,251968.0,False,78.0,13211159.5,Unknown,2015,album,4.2,Medium,0,1,0.13575607116729135
Love Me More,Sam Smith,29.0,203134.0,False,81.0,26278854.0,Soft Pop,2023,album,3.39,Low,0,1,0.12276313156918267
Love Me Not,Ravyn Lenae,86.5,213466.0,False,76.0,843951.5,Alternative R&B,2024,single,3.56,High,1,0,0.136199493818846
Love Me or Leave Me,Little Mix,62.0,206493.0,False,71.0,12326568.0,Unknown,2015,album,3.44,High,0,0,0.17383711581852176
Love Mess,shotty,18.0,218887.0,False,11.0,325.0,Unknown,2025,single,3.65,Low,0,0,0.9073016163026689
Love Money Party (feat. Big Sean),Miley Cyrus,42.0,219773.0,True,81.0,26564677.0,Unknown,2013,album,3.66,Medium,0,1,0.12689734137436356
Love Myself,Hailee Steinfeld,68.0,218773.0,False,66.0,8862787.0,Unknown,2016,single,3.65,High,1,0,0.21785375609939175
Love Never Felt So Good,Michael Jackson,75.0,246026.0,False,85.0,37446069.0,Unknown,2014,album,4.1,High,1,1,0.1430902815136462
Love Of My Life,Harry Styles,68.0,191638.0,False,80.0,34133561.0,Unknown,2022,album,3.19,High,1,1,0.1393168870996934
Love On The Brain,Rihanna,85.0,224000.0,True,90.0,69030894.0,Unknown,2016,album,3.73,High,1,1,0.16504236971852282
Love Pledge and the Arena,John Williams,46.0,510186.0,False,70.0,1604690.0,Soundtrack,2002,album,8.5,Medium,0,0,0.4406228923765777
Love Potions,BJ Lips,77.0,173168.0,True,63.0,164335.0,Unknown,2021,single,2.89,High,1,0,0.29164601648455507
Love Ridden,Fiona Apple,49.0,202160.0,False,63.0,1800820.0,Art Pop,1999,album,3.37,Medium,0,0,0.24291022211408095
Love Somebody,Maroon 5,63.0,229813.0,False,85.0,45771951.0,Pop,2012,album,3.83,High,0,1,0.14475200784006267
Love Someone,Lukas Graham,60.0,205463.0,False,69.0,2948318.0,Dansk Pop,2018,single,3.42,Medium,0,0,0.1808023799029887
Love Song,Sara Bareilles,72.0,258826.0,False,61.0,1987190.0,Unknown,2007,album,4.31,High,1,0,0.2744421730814501
Love Story,Indila,77.0,316280.0,False,69.0,2545147.0,French Pop,2014,album,5.27,High,1,0,0.23887400849310259
Love Story,Taylor Swift,75.0,236266.0,False,100.0,145489371.0,Unknown,2008,album,3.94,High,1,1,0.24251198372165927
Love Story (Taylor’s Version),Taylor Swift,75.0,235766.0,False,100.0,145396321.0,Unknown,2021,album,3.93,High,1,1,0.2423148665413101
Love Story - Version Orchestrale,Indila,64.0,297973.0,False,69.0,2547411.0,French Pop,2014,album,4.97,High,0,0,0.22448790066579347
Love The Way You Lie,Eminem,61.0,263373.0,True,88.0,104528172.0,Rap,2010,album,4.39,High,0,1,0.20072477865445865
Love The Way You Lie (Part II) - Pt. 2,Rihanna,50.0,296293.0,False,90.0,69030894.0,Unknown,2010,album,4.94,Medium,0,1,0.20711052694115467
"Love Theme (from ""Cinema Paradiso"")",Ennio Morricone,19.0,185833.0,False,65.0,1324293.0,Soundtrack,2023,single,3.1,Low,0,0,0.22642977701429914
"Love Theme From ""The Godfather""",Nino Rota,56.0,158960.0,False,54.0,145189.0,Unknown,1991,compilation,2.65,Medium,0,0,0.37401704964153515
Love To Dream,Doja Cat,58.0,216853.0,True,86.0,34735147.0,Unknown,2021,album,3.61,Medium,0,1,0.12501165832675
Love To Lay,The Weeknd,58.0,223293.0,False,94.0,112995439.0,Unknown,2016,album,3.72,Medium,0,1,0.20036648023076015
Love Tonight (David Guetta Remix Edit),Shouse,75.0,158095.0,False,63.0,174043.0,Unknown,2021,single,2.63,High,1,0,0.2924770582245765
Love Will F You Up,Laci Kay Somers,29.0,215203.0,True,28.0,7683.0,Unknown,2023,single,3.59,Low,0,0,0.674829656108936
Love You Different (feat. BEAM),Justin Bieber,57.0,186695.0,False,91.0,85034636.0,Unknown,2021,album,3.11,Medium,0,1,0.1739129117456576
Love You Like A Love Song,Ericovich,28.0,143225.0,False,41.0,11026.0,Nightcore,2023,single,2.39,Low,0,0,0.5570118283654084
Love You Like A Love Song,Selena Gomez & The Scene,45.333333333333336,188324.0,False,67.0,10380507.0,Unknown,2011,album,3.14,Medium,0,0,0.20812311304421685
Love Your Voice,JONY,68.0,150329.0,False,67.0,2053792.0,Unknown,2019,album,2.51,High,1,0,0.20975576302271184
Love Yourself,Justin Bieber,53.0,233720.0,False,91.0,85016945.33333333,Unknown,2015,album,3.9,Medium,0,1,0.18087473044979635
Love the Haters,Olivia Rodrigo,26.0,94405.0,False,84.0,49050008.0,Unknown,2016,single,1.57,Low,0,1,0.1920626613489497
Love$ick (feat. A$AP Rocky),Mura Masa,71.0,192160.0,True,58.0,701462.0,Unknown,2017,album,3.2,High,1,0,0.30258221834190796
Love/Hate Letter To Alcohol (with Fleet Foxes),Post Malone,52.0,183816.0,True,86.0,47722935.0,Unknown,2022,album,3.06,Medium,0,1,0.13927291074524256
LoveDrug,Lady Gaga,60.0,193232.0,False,88.0,42237551.0,Art Pop,2025,album,3.22,Medium,0,1,0.1321144993557403
LoveGame,Lady Gaga,54.0,216333.0,False,88.0,42237551.0,Art Pop,2009,album,3.61,Medium,0,1,0.13513212821703102
Loved By You (feat. Burna Boy),Justin Bieber,64.0,159250.0,False,91.0,85008100.0,Unknown,2021,album,2.65,High,0,1,0.17943478444210545
Loveeeeeee Song,Rihanna,77.0,256320.0,True,90.0,69030894.0,Unknown,2012,album,4.27,High,1,1,0.17913214435567804
Loveline,BYOR,9.0,135572.0,False,60.0,38969.0,Unknown,2024,single,2.26,Low,0,0,0.36906308917173686
Lover,Taylor Swift,84.0,221306.0,False,100.0,145489371.0,Unknown,2019,album,3.69,High,1,1,0.23898429447389147
Lovers,Anna of the North,76.0,215773.0,False,61.0,286274.0,Unknown,2017,album,3.6,High,1,0,0.29379394025485006
Lovers Rock,TV Girl,86.0,213920.0,False,80.0,12569270.0,Unknown,2014,album,3.57,High,1,1,0.10032367125727153
Lovesong,Adele,65.0,316240.0,False,83.0,66720643.0,Soft Pop,2011,album,5.27,High,0,1,0.22427329107571478
Lovin On Me,Jack Harlow,77.0,138411.0,True,75.0,4349241.0,Unknown,2023,single,2.31,High,1,1,0.14009316686579273
Lovin On Me,midnight Berlin,40.0,137054.0,False,42.0,4083.0,Hypertechno,2024,single,2.28,Medium,0,0,0.5810358384426558
Loving Machine,TV Girl,77.0,227000.0,False,79.0,12552680.0,Unknown,2016,album,3.78,High,1,1,0.1124046168276062
Low (feat. T-Pain),Flo Rida,83.0,231400.0,False,79.0,8971415.0,Unknown,2008,album,3.86,High,1,1,0.10536441708400703
Low Down,Lil Baby,70.0,144651.0,True,84.0,21644763.0,Unknown,2020,album,2.41,High,1,1,0.11923262443502261
Low Life (feat. The Weeknd),Future,82.0,313546.0,True,88.0,22675640.0,Rap,2016,album,5.23,High,1,1,0.18227746708543324
Loyal (feat. Lil Wayne & Tyga),Chris Brown,79.0,264946.0,True,87.0,28327351.0,R&B,2014,album,4.42,High,1,1,0.14293587214984627
Lucid Dream,Topic,58.0,193235.0,False,72.0,318020.0,Unknown,2023,single,3.22,Medium,0,0,0.19744282983365613
Lucid Dreams,Juice WRLD,82.0,239835.0,True,85.0,42551578.0,Melodic Rap,2018,album,4.0,High,1,1,0.14583674547760925
Lucky,AURORA,36.0,253453.0,False,72.0,4694955.0,Norwegian Pop,2016,album,4.22,Medium,0,0,0.16850700333970633
Lucky,Radiohead,65.0,258813.0,False,85.0,13839280.0,Art Rock,1997,album,4.31,High,0,1,0.1113576423490587
Lucky Ones,Lana Del Rey,53.0,225069.0,False,88.0,51821190.0,Unknown,2012,album,3.75,Medium,0,1,0.14823341887841557
Lucy Ganbaru,Yasuharu Takanashi,26.0,105106.0,False,58.0,112003.0,Anime,2017,album,1.75,Low,0,0,0.36198913525439774
Lucy's Theme,Yasuharu Takanashi,26.0,89933.0,False,58.0,111969.0,Anime,2017,album,1.5,Low,0,0,0.3685279356713238
Lullaby Of Woe,Marcin Przybyłowicz,45.0,150206.0,False,56.0,90200.0,Medieval,2015,single,2.5,Medium,0,0,0.37084221087680524
Lunchbox,Marilyn Manson,47.0,272800.0,True,71.0,4969994.0,Industrial Metal,1994,album,4.55,Medium,0,0,0.18989066039232058
Lurgee,Radiohead,50.0,187866.0,False,85.0,13848580.0,Art Rock,1993,album,3.13,Medium,0,1,0.07558465524282865
Lurk,The Neighbourhood,56.0,214586.0,True,83.0,21606569.0,Unknown,2014,album,3.58,Medium,0,1,0.10729054963518221
Lush Life,Zara Larsson,42.0,201122.0,False,77.5,10912732.0,Unknown,2015,single,3.35,Medium,0,1,0.11253135678518958
Lust For Life (with The Weeknd),Lana Del Rey,71.0,264066.0,False,88.0,51773650.0,Unknown,2017,album,4.4,High,1,1,0.16844117261832073
Luv Deluxe,Cinnamon Chasers,46.0,273531.0,False,43.0,47996.0,Synthwave,2011,album,4.56,Medium,0,0,0.5062888257069346
Luxury,Azealia Banks,1.0,168096.0,True,59.0,1134449.0,Ballroom Vogue,2014,album,2.8,Low,0,0,0.28849669249243437
Lying from You,Linkin Park,58.0,175053.0,False,88.0,31785695.0,Nu Metal,2003,album,2.92,Medium,0,1,0.11958616261161668
L’AMOUR DE MA VIE,Billie Eilish,79.0,333986.0,False,90.0,118692183.0,Unknown,2024,album,5.57,High,1,1,0.2604420769249073
M-E-X-I-C-O (Feat. Billy Strings),Post Malone,57.0,155928.0,False,85.0,47716988.0,Unknown,2024,album,2.6,Medium,0,1,0.14806631501941675
